GEO_ID,NAME
Geography,Geographic Area Name
5001600US4806,"Congressional District 6 (116th Congress), Texas"
5001600US4807,"Congressional District 7 (116th Congress), Texas"
5001600US4808,"Congressional District 8 (116th Congress), Texas"
5001600US4809,"Congressional District 9 (116th Congress), Texas"
5001600US4810,"Congressional District 10 (116th Congress), Texas"
5001600US4811,"Congressional District 11 (116th Congress), Texas"
5001600US4812,"Congressional District 12 (116th Congress), Texas"
5001600US4813,"Congressional District 13 (116th Congress), Texas"
5001600US4814,"Congressional District 14 (116th Congress), Texas"
5001600US4815,"Congressional District 15 (116th Congress), Texas"
5001600US4816,"Congressional District 16 (116th Congress), Texas"
5001600US4817,"Congressional District 17 (116th Congress), Texas"
5001600US4818,"Congressional District 18 (116th Congress), Texas"
5001600US4819,"Congressional District 19 (116th Congress), Texas"
5001600US4820,"Congressional District 20 (116th Congress), Texas"
5001600US4821,"Congressional District 21 (116th Congress), Texas"
5001600US4822,"Congressional District 22 (116th Congress), Texas"
5001600US4823,"Congressional District 23 (116th Congress), Texas"
5001600US4824,"Congressional District 24 (116th Congress), Texas"
5001600US4825,"Congressional District 25 (116th Congress), Texas"
5001600US4826,"Congressional District 26 (116th Congress), Texas"
5001600US4827,"Congressional District 27 (116th Congress), Texas"
5001600US4828,"Congressional District 28 (116th Congress), Texas"
5001600US4829,"Congressional District 29 (116th Congress), Texas"
5001600US4830,"Congressional District 30 (116th Congress), Texas"
5001600US4831,"Congressional District 31 (116th Congress), Texas"
5001600US4832,"Congressional District 32 (116th Congress), Texas"
5001600US4833,"Congressional District 33 (116th Congress), Texas"
5001600US4834,"Congressional District 34 (116th Congress), Texas"
5001600US4835,"Congressional District 35 (116th Congress), Texas"
5001600US4836,"Congressional District 36 (116th Congress), Texas"
5001600US4901,"Congressional District 1 (116th Congress), Utah"
5001600US4902,"Congressional District 2 (116th Congress), Utah"
5001600US4903,"Congressional District 3 (116th Congress), Utah"
5001600US4904,"Congressional District 4 (116th Congress), Utah"
5001600US5000,"Congressional District (at Large) (116th Congress), Vermont"
5001600US5101,"Congressional District 1 (116th Congress), Virginia"
5001600US5102,"Congressional District 2 (116th Congress), Virginia"
5001600US5103,"Congressional District 3 (116th Congress), Virginia"
5001600US5104,"Congressional District 4 (116th Congress), Virginia"
5001600US5105,"Congressional District 5 (116th Congress), Virginia"
