GEO_ID,NAME
Geography,Geographic Area Name
9700000US0403950,"Indian Oasis-Baboquivari Unified District, Arizona"
9700000US0403990,"J. O. Combs Unified School District, Arizona"
9700000US0404010,"Joseph City Unified District, Arizona"
9700000US0404060,"Kayenta Unified District, Arizona"
9700000US0404280,"Lake Havasu Unified District, Arizona"
9700000US0404410,"Littlefield Unified District, Arizona"
9700000US0404570,"Mammoth-San Manuel Unified District, Arizona"
9700000US0404630,"Marana Unified District, Arizona"
9700000US0404720,"Maricopa Unified School District, Arizona"
9700000US0404820,"Mayer Unified District, Arizona"
9700000US0404970,"Mesa Unified District, Arizona"
9700000US0405030,"Miami Unified District, Arizona"
9700000US0405320,"Morenci Unified District, Arizona"
9700000US0405460,"Nadaburg Unified School District, Arizona"
9700000US0405530,"Nogales Unified District, Arizona"
9700000US0405820,"Page Unified District, Arizona"
9700000US0405930,"Paradise Valley Unified District, Arizona"
9700000US0405980,"Parker Unified School District, Arizona"
9700000US0406070,"Payson Unified District, Arizona"
9700000US0406120,"Peach Springs Unified District, Arizona"
9700000US0406250,"Peoria Unified School District, Arizona"
9700000US0406440,"Pima Unified District, Arizona"
9700000US0406580,"Blue Ridge Unified District, Arizona"
9700000US0406730,"Prescott Unified District, Arizona"
9700000US0406740,"Sanders Unified District, Arizona"
9700000US0406810,"Queen Creek Unified District, Arizona"
9700000US0406850,"Ray Unified District, Arizona"
9700000US0406870,"Red Mesa Unified District, Arizona"
9700000US0406960,"San Carlos Unified District, Arizona"
9700000US0407130,"Round Valley Unified District, Arizona"
9700000US0407170,"Saddle Mountain Unified School District, Arizona"
9700000US0407240,"Safford Unified District, Arizona"
9700000US0407300,"Sahuarita Unified District, Arizona"
9700000US0407430,"San Simon Unified District, Arizona"
9700000US0407520,"Santa Cruz Valley Unified District, Arizona"
9700000US0407570,"Scottsdale Unified District, Arizona"
9700000US0407630,"Seligman Unified District, Arizona"
9700000US0407700,"Show Low Unified District, Arizona"
9700000US0407750,"Deer Valley Unified District, Arizona"
9700000US0407820,"Snowflake Unified District, Arizona"
9700000US0408020,"St. David Unified District, Arizona"
9700000US0408080,"St. Johns Unified District, Arizona"
9700000US0408170,"Sunnyside Unified District, Arizona"
9700000US0408230,"Superior Unified School District, Arizona"
9700000US0408280,"Tanque Verde Unified District, Arizona"
9700000US0408410,"Thatcher Unified District, Arizona"
9700000US0408600,"Tombstone Unified District, Arizona"
9700000US0408680,"Tuba City Unified District, Arizona"
9700000US0408800,"Tucson Unified District, Arizona"
9700000US0408850,"Vail Unified District, Arizona"
9700000US0409160,"Whiteriver Unified District, Arizona"
9700000US0409190,"Wickenburg Unified District, Arizona"
9700000US0409250,"Willcox Unified District, Arizona"
9700000US0409310,"Williams Unified District, Arizona"
9700000US0409430,"Window Rock Unified District, Arizona"
9700000US0409460,"Winslow Unified District, Arizona"
9700000US0409733,"Sedona-Oak Creek Joint Unified District, Arizona"
9700000US0499997,"School District Not Defined, Arizona"
9700000US0500001,"DeWitt School District, Arkansas"
9700000US0500006,"Warren School District, Arkansas"
9700000US0500009,"Corning Public Schools, Arkansas"
9700000US0500012,"Riverside School District, Arkansas"
9700000US0500015,"Sheridan School District, Arkansas"
